epoch,train_loss,train_mpjpe_3d,step,val_mpjpe_3d,val_loss,test_mpjpe_3d,test_loss
10,6.2460455894470215,9.918488502502441,3119,,,,
10,7.686645984649658,11.125529289245605,3139,,,,
10,6.196491718292236,10.04529857635498,3159,,,,
10,7.686971664428711,11.49728775024414,3179,,,,
10,7.749660491943359,11.685440063476562,3199,,,,
10,6.8119049072265625,10.379108428955078,3219,,,,
10,6.393458366394043,9.865571975708008,3239,,,,
10,5.770069122314453,9.493995666503906,3259,,,,
10,,,3277,19.803607940673828,5.881265640258789,,
11,6.651126384735107,10.28492546081543,3279,,,,
11,5.884435653686523,9.446404457092285,3299,,,,
11,5.93113374710083,9.656576156616211,3319,,,,
11,6.829051971435547,10.530923843383789,3339,,,,
11,6.790384769439697,10.09921932220459,3359,,,,
11,7.77147912979126,11.151522636413574,3379,,,,
11,5.322415828704834,9.075765609741211,3399,,,,
11,5.329082012176514,9.207005500793457,3419,,,,
11,21.871261596679688,20.188730239868164,3439,,,,
11,5.811215400695801,9.347487449645996,3459,,,,
11,5.048016548156738,8.889424324035645,3479,,,,
11,5.543117523193359,9.402932167053223,3499,,,,
11,5.818272590637207,9.319538116455078,3519,,,,
11,4.798598289489746,8.842842102050781,3539,,,,
11,5.972428798675537,9.886680603027344,3559,,,,
11,,,3575,20.357019424438477,6.124933242797852,,
12,6.4785895347595215,10.295568466186523,3579,,,,
12,5.3635759353637695,9.095916748046875,3599,,,,
12,6.089550971984863,9.619269371032715,3619,,,,
12,5.642432689666748,9.633675575256348,3639,,,,
12,5.726043224334717,9.389933586120605,3659,,,,
12,5.996178150177002,9.709531784057617,3679,,,,
12,5.277412414550781,9.0051851272583,3699,,,,
12,5.481785774230957,9.248517990112305,3719,,,,
12,5.108523368835449,8.471883773803711,3739,,,,
12,5.8522539138793945,9.485235214233398,3759,,,,
12,6.466464042663574,10.087137222290039,3779,,,,
12,4.950267314910889,8.54844856262207,3799,,,,
12,20.646408081054688,19.320751190185547,3819,,,,
12,4.791032791137695,8.543266296386719,3839,,,,
12,4.35167932510376,8.123553276062012,3859,,,,
12,,,3873,19.712553024291992,5.827576160430908,,
13,6.087636947631836,9.490998268127441,3879,,,,
13,4.489194393157959,8.189702033996582,3899,,,,
13,6.711918830871582,10.498497009277344,3919,,,,
13,4.89874792098999,8.609297752380371,3939,,,,
13,4.742071151733398,8.505383491516113,3959,,,,
13,5.207193374633789,9.078246116638184,3979,,,,
13,5.416257858276367,9.145649909973145,3999,,,,
13,14.400461196899414,15.997056007385254,4019,,,,
13,4.620343208312988,8.208568572998047,4039,,,,
13,4.689979553222656,8.456212043762207,4059,,,,
13,5.489864349365234,9.025883674621582,4079,,,,
13,6.717458724975586,9.700222969055176,4099,,,,
13,5.123031139373779,8.749374389648438,4119,,,,
13,5.454047679901123,9.372421264648438,4139,,,,
13,7.299096584320068,10.610811233520508,4159,,,,
13,,,4171,18.554054260253906,5.368820667266846,,
14,5.216174125671387,8.798316955566406,4179,,,,
14,4.972435474395752,8.965999603271484,4199,,,,
14,4.3113226890563965,8.272470474243164,4219,,,,
14,5.317863464355469,9.16779899597168,4239,,,,
14,5.164950370788574,8.846160888671875,4259,,,,
14,4.486011505126953,8.156136512756348,4279,,,,
14,4.597555637359619,8.259305953979492,4299,,,,
14,5.667365074157715,9.307037353515625,4319,,,,
14,3.9272642135620117,7.686114311218262,4339,,,,
14,4.772655963897705,8.30754566192627,4359,,,,
14,13.937005996704102,15.609577178955078,4379,,,,
14,4.038379669189453,7.706728935241699,4399,,,,
14,4.818042278289795,8.632965087890625,4419,,,,
14,4.515460014343262,8.333463668823242,4439,,,,
14,3.9339728355407715,7.580655097961426,4459,,,,
14,,,4469,20.226289749145508,6.075194835662842,,
15,4.4117631912231445,8.18211841583252,4479,,,,
15,4.097812175750732,7.636772632598877,4499,,,,
15,5.972634792327881,9.607068061828613,4519,,,,
15,4.627569198608398,8.459349632263184,4539,,,,
15,5.77244758605957,9.669157981872559,4559,,,,
15,4.576206207275391,8.331840515136719,4579,,,,
15,4.989317893981934,8.807619094848633,4599,,,,
15,4.306103706359863,8.110719680786133,4619,,,,
15,4.550704002380371,8.12605094909668,4639,,,,
15,4.21333646774292,7.88147497177124,4659,,,,
15,4.280599594116211,8.044638633728027,4679,,,,
15,4.705719470977783,8.507741928100586,4699,,,,
15,4.7323455810546875,8.592169761657715,4719,,,,
15,5.002413272857666,8.588724136352539,4739,,,,
15,3.9350905418395996,7.662527561187744,4759,,,,
15,,,4767,18.85017204284668,5.533015251159668,,
16,4.756392478942871,8.634112358093262,4779,,,,
16,4.310007095336914,7.892067909240723,4799,,,,
16,4.349038124084473,7.8679518699646,4819,,,,
16,5.571175575256348,9.281957626342773,4839,,,,
16,4.924063682556152,8.622246742248535,4859,,,,
16,4.308700084686279,8.177178382873535,4879,,,,
16,3.7104201316833496,7.393056869506836,4899,,,,
16,4.906938552856445,8.518641471862793,4919,,,,
16,4.404316425323486,8.235228538513184,4939,,,,
16,3.8762741088867188,7.5004072189331055,4959,,,,
16,4.094943046569824,7.64866304397583,4979,,,,
16,4.890407085418701,8.73807144165039,4999,,,,
16,4.746788501739502,8.490123748779297,5019,,,,
16,4.2309956550598145,8.1318941116333,5039,,,,
16,4.130619049072266,7.923547744750977,5059,,,,
16,,,5065,19.364906311035156,5.725204944610596,,
17,3.5428786277770996,7.34096622467041,5079,,,,
17,4.066699981689453,7.786616802215576,5099,,,,
17,3.8713886737823486,7.521274089813232,5119,,,,
17,4.1843414306640625,7.895706653594971,5139,,,,
17,4.229493141174316,7.787263870239258,5159,,,,
17,5.722087383270264,9.059998512268066,5179,,,,
17,4.151195049285889,7.980340480804443,5199,,,,
17,4.643594264984131,8.44217586517334,5219,,,,
17,4.308257102966309,7.8259053230285645,5239,,,,
17,4.346331596374512,8.031217575073242,5259,,,,
17,4.369721412658691,8.201085090637207,5279,,,,
17,3.600813627243042,7.225275993347168,5299,,,,
17,4.790647506713867,8.23743724822998,5319,,,,
17,4.62112283706665,8.425640106201172,5339,,,,
17,3.187739372253418,7.075876712799072,5359,,,,
17,,,5363,19.216455459594727,5.6902546882629395,,
18,4.598742485046387,8.235889434814453,5379,,,,
18,3.9867048263549805,7.676305770874023,5399,,,,
18,3.6352505683898926,7.408743858337402,5419,,,,
18,17.06487274169922,16.450077056884766,5439,,,,
18,4.248270034790039,8.160432815551758,5459,,,,
18,4.0336594581604,7.520294189453125,5479,,,,
18,4.586800575256348,8.26543140411377,5499,,,,
18,11.592249870300293,14.849690437316895,5519,,,,
18,3.995438575744629,7.7117390632629395,5539,,,,
18,3.452678680419922,7.308250427246094,5559,,,,
18,3.921051025390625,7.504542827606201,5579,,,,
18,15.597734451293945,16.86622428894043,5599,,,,
18,3.913142204284668,7.778899669647217,5619,,,,
18,3.8486881256103516,7.489104270935059,5639,,,,
18,4.429335594177246,8.174131393432617,5659,,,,
18,,,5661,19.479806900024414,5.788743495941162,,
19,4.142800331115723,8.029190063476562,5679,,,,
19,3.650808095932007,7.340389728546143,5699,,,,
19,5.275411605834961,9.114653587341309,5719,,,,
19,4.49547004699707,7.991545677185059,5739,,,,
19,3.269881248474121,6.933435440063477,5759,,,,
19,3.554936408996582,7.127614498138428,5779,,,,
19,3.2360925674438477,6.902667045593262,5799,,,,
19,3.4716663360595703,7.373624801635742,5819,,,,
19,4.152975559234619,7.92017126083374,5839,,,,
19,3.669559955596924,7.542156219482422,5859,,,,
19,4.410179138183594,8.046942710876465,5879,,,,
19,3.7997426986694336,7.367198467254639,5899,,,,
19,3.364396572113037,7.261787414550781,5919,,,,
19,3.6130993366241455,7.381709575653076,5939,,,,
19,4.050325393676758,7.7354559898376465,5959,,,,
19,,,5959,19.34721565246582,5.730380058288574,,
20,3.7672998905181885,7.41198205947876,5979,,,,
20,2.69791316986084,6.265669345855713,5999,,,,
20,3.749044895172119,7.592918395996094,6019,,,,
20,4.648139953613281,8.100347518920898,6039,,,,
20,3.4297564029693604,7.169053077697754,6059,,,,
20,3.5651588439941406,7.312711715698242,6079,,,,
20,3.6705379486083984,7.139937400817871,6099,,,,
20,3.881927251815796,7.493190765380859,6119,,,,
20,3.3471922874450684,6.992218971252441,6139,,,,
20,3.259303092956543,7.03543758392334,6159,,,,
20,3.9633266925811768,7.331567287445068,6179,,,,
20,2.720067024230957,6.218361854553223,6199,,,,
20,3.289537191390991,7.244954586029053,6219,,,,
20,3.0733699798583984,6.7792205810546875,6239,,,,
20,,,6257,19.05652618408203,5.6248650550842285,,
21,3.750542640686035,7.316020965576172,6259,,,,
21,6.225858688354492,9.35740852355957,6279,,,,
21,3.8888096809387207,7.539977073669434,6299,,,,
21,3.9732589721679688,7.875518798828125,6319,,,,
21,3.6983046531677246,7.301730155944824,6339,,,,
21,4.163819789886475,7.798338413238525,6359,,,,
21,3.1995112895965576,6.995388984680176,6379,,,,
21,3.703965663909912,7.4316325187683105,6399,,,,
21,3.6901650428771973,7.322397708892822,6419,,,,
21,17.938941955566406,16.90692710876465,6439,,,,
21,12.537517547607422,13.12588882446289,6459,,,,
21,3.6547586917877197,7.391171455383301,6479,,,,
21,4.210690498352051,8.01555061340332,6499,,,,
21,3.77223539352417,7.432816982269287,6519,,,,
21,27.73641014099121,23.523344039916992,6539,,,,
21,,,6555,19.68202018737793,5.879030704498291,,
22,3.9678702354431152,7.4603271484375,6559,,,,
22,3.156935214996338,6.606553554534912,6579,,,,
22,3.6642630100250244,7.313246250152588,6599,,,,
22,3.764998435974121,7.580543041229248,6619,,,,
22,4.181941032409668,7.861908912658691,6639,,,,
22,4.299102306365967,7.911842346191406,6659,,,,
22,3.2818450927734375,6.898565769195557,6679,,,,
22,4.138351917266846,7.932972431182861,6699,,,,
22,3.781496047973633,7.660112380981445,6719,,,,
22,3.5111074447631836,7.240861415863037,6739,,,,
22,4.948043346405029,8.523236274719238,6759,,,,
22,3.459648609161377,7.223909854888916,6779,,,,
22,3.284878730773926,6.750068664550781,6799,,,,
22,3.5761899948120117,7.3130364418029785,6819,,,,
22,3.359727382659912,7.039743900299072,6839,,,,
22,,,6853,17.698692321777344,5.017058372497559,,
23,3.7144734859466553,7.4842376708984375,6859,,,,
23,3.326852798461914,7.242355823516846,6879,,,,
23,3.2621707916259766,6.941562175750732,6899,,,,
23,3.6288704872131348,7.326040744781494,6919,,,,
23,3.818235397338867,7.769178867340088,6939,,,,
23,3.8519763946533203,7.599120616912842,6959,,,,
23,3.3226065635681152,6.9903130531311035,6979,,,,
23,3.303964614868164,7.027438163757324,6999,,,,
23,3.7316532135009766,7.331735134124756,7019,,,,
23,3.3291525840759277,6.920323371887207,7039,,,,
23,3.2268428802490234,7.067753791809082,7059,,,,
23,3.7565629482269287,7.443566799163818,7079,,,,
23,3.523880958557129,7.124208450317383,7099,,,,
23,3.5507211685180664,7.254758358001709,7119,,,,
23,3.0154762268066406,6.662443161010742,7139,,,,
23,,,7151,18.579483032226562,5.365039348602295,,
24,3.2348060607910156,6.8806233406066895,7159,,,,
24,3.1120142936706543,6.733509540557861,7179,,,,
24,3.3632376194000244,7.188596725463867,7199,,,,
24,3.114138603210449,6.701658248901367,7219,,,,
24,2.7961840629577637,6.672935485839844,7239,,,,
24,3.579711675643921,7.296298027038574,7259,,,,
24,3.4345250129699707,7.025890827178955,7279,,,,
24,3.4567532539367676,7.139951705932617,7299,,,,
24,3.4211721420288086,7.1056928634643555,7319,,,,
24,3.11238956451416,6.985808372497559,7339,,,,
24,3.311251640319824,6.995627403259277,7359,,,,
24,3.646376132965088,7.143422603607178,7379,,,,
24,3.572218418121338,7.140992641448975,7399,,,,
24,3.3510055541992188,7.319101333618164,7419,,,,
24,3.249969959259033,7.025268077850342,7439,,,,
24,,,7449,18.9735050201416,5.569793701171875,,
25,3.0440969467163086,6.594325065612793,7459,,,,
25,3.558779716491699,7.32810115814209,7479,,,,
25,3.5622777938842773,7.16298246383667,7499,,,,
25,3.3993444442749023,7.088515281677246,7519,,,,
25,3.221597909927368,6.795119285583496,7539,,,,
25,3.2176766395568848,6.971197128295898,7559,,,,
25,3.409547805786133,7.141358375549316,7579,,,,
25,3.3448758125305176,7.050545692443848,7599,,,,
25,3.036411762237549,6.6147541999816895,7619,,,,
25,3.2677154541015625,6.788943767547607,7639,,,,
25,3.312762498855591,6.986236572265625,7659,,,,
25,2.7475879192352295,6.501941680908203,7679,,,,
25,3.384125232696533,7.196444034576416,7699,,,,
25,3.5377094745635986,6.822076320648193,7719,,,,
25,3.4579663276672363,7.033203601837158,7739,,,,
25,,,7747,18.570491790771484,5.417330265045166,,
26,3.3339638710021973,6.998232841491699,7759,,,,
26,3.2009263038635254,7.009270191192627,7779,,,,
26,2.8536453247070312,6.50665807723999,7799,,,,
26,3.385746479034424,7.003329753875732,7819,,,,
26,3.420980930328369,7.025849342346191,7839,,,,
26,3.2205467224121094,7.142440319061279,7859,,,,
26,3.6822032928466797,7.258666515350342,7879,,,,
26,2.4871621131896973,5.936810493469238,7899,,,,
26,3.9687130451202393,7.7364654541015625,7919,,,,
26,2.828547239303589,6.388511657714844,7939,,,,
26,3.5736541748046875,7.184511184692383,7959,,,,
26,3.467381238937378,6.790529727935791,7979,,,,
26,3.8206708431243896,7.809600830078125,7999,,,,
26,3.183454990386963,6.838666915893555,8019,,,,
26,3.4698245525360107,6.994297027587891,8039,,,,
26,,,8045,19.637399673461914,5.914175987243652,,
27,3.346101760864258,7.197612762451172,8059,,,,
27,3.8165674209594727,7.414472579956055,8079,,,,
27,3.108944892883301,6.818453788757324,8099,,,,
27,2.8231544494628906,6.410908222198486,8119,,,,
27,3.198606014251709,6.883776664733887,8139,,,,
27,3.0985770225524902,6.791507244110107,8159,,,,
27,2.938091278076172,6.54957914352417,8179,,,,
27,3.309514045715332,7.117339134216309,8199,,,,
27,2.857001304626465,6.39262056350708,8219,,,,
27,3.2687368392944336,7.075142860412598,8239,,,,
27,2.928253650665283,6.389573097229004,8259,,,,
27,4.085041046142578,7.340144634246826,8279,,,,
27,2.847062826156616,6.402055263519287,8299,,,,
27,3.3234610557556152,6.797566890716553,8319,,,,
27,2.983191967010498,6.611835956573486,8339,,,,
27,,,8343,18.556432723999023,5.406726360321045,,
28,2.279092788696289,5.8067626953125,8359,,,,
28,3.2412843704223633,6.678226470947266,8379,,,,
28,3.4159293174743652,7.201676845550537,8399,,,,
28,4.759380340576172,8.068024635314941,8419,,,,
28,2.653721809387207,6.290924072265625,8439,,,,
28,3.139786720275879,6.9547858238220215,8459,,,,
28,3.1533751487731934,6.680080890655518,8479,,,,
28,2.7989020347595215,6.413869857788086,8499,,,,
28,3.0943307876586914,6.907171726226807,8519,,,,
28,2.735854148864746,6.435327529907227,8539,,,,
28,3.161635160446167,6.73173713684082,8559,,,,
28,3.0987777709960938,6.730531215667725,8579,,,,
28,2.9002416133880615,6.468693256378174,8599,,,,
28,2.858900308609009,6.449060440063477,8619,,,,
28,2.6517910957336426,6.418065547943115,8639,,,,
28,,,8641,19.085128784179688,5.612226963043213,,
29,2.954429864883423,6.686832904815674,8659,,,,
29,2.9697048664093018,6.516517639160156,8679,,,,
29,13.49494743347168,14.212281227111816,8699,,,,
29,2.979480266571045,6.7097487449646,8719,,,,
29,3.2489147186279297,6.716874599456787,8739,,,,
29,2.9883034229278564,6.682427883148193,8759,,,,
29,4.630068778991699,8.009778022766113,8779,,,,
29,2.568824291229248,6.141292095184326,8799,,,,
29,2.9151558876037598,6.512649059295654,8819,,,,
29,2.9081339836120605,6.567205905914307,8839,,,,
29,4.157686233520508,7.810277462005615,8859,,,,
29,3.653367042541504,7.383975505828857,8879,,,,
29,3.106048822402954,6.887378692626953,8899,,,,
29,3.1710171699523926,6.798136234283447,8919,,,,
29,3.18607759475708,6.755551338195801,8939,,,,
29,,,8939,18.320985794067383,5.306354522705078,,
30,2.926387310028076,6.541260242462158,8959,,,,
30,2.751579761505127,6.146276473999023,8979,,,,
30,2.984286069869995,6.692081928253174,8999,,,,
30,2.7896900177001953,6.532926559448242,9019,,,,
30,2.9579310417175293,6.736301422119141,9039,,,,
30,2.8220267295837402,6.519472599029541,9059,,,,
30,3.2885565757751465,6.814094543457031,9079,,,,
30,3.1926560401916504,6.8158955574035645,9099,,,,
30,2.921265125274658,6.451510906219482,9119,,,,
30,3.4837937355041504,7.190921306610107,9139,,,,
30,3.3542909622192383,6.904397964477539,9159,,,,
30,2.7342326641082764,6.498824119567871,9179,,,,
30,2.7977986335754395,6.550034999847412,9199,,,,
30,2.9411165714263916,6.747892379760742,9219,,,,
30,,,9237,18.306859970092773,5.302090167999268,,
31,2.5181796550750732,5.889753818511963,9239,,,,
31,3.4142308235168457,6.973048210144043,9259,,,,
31,3.2241430282592773,6.746310710906982,9279,,,,
31,3.4830241203308105,7.123807907104492,9299,,,,
31,3.4743123054504395,7.255518913269043,9319,,,,
31,2.8013992309570312,6.4299492835998535,9339,,,,
31,10.409636497497559,13.357757568359375,9359,,,,
31,2.5833380222320557,6.164107799530029,9379,,,,
31,2.979698896408081,6.495382308959961,9399,,,,
31,2.8774592876434326,6.4488654136657715,9419,,,,
31,2.4202098846435547,6.02269172668457,9439,,,,
31,3.0017247200012207,6.508774757385254,9459,,,,
31,2.462599754333496,5.983084678649902,9479,,,,
31,3.5139198303222656,7.070843696594238,9499,,,,
31,4.967231273651123,8.177624702453613,9519,,,,
31,,,9535,18.491254806518555,5.352936267852783,,
32,2.7024033069610596,6.423217296600342,9539,,,,
32,2.991326093673706,6.7519378662109375,9559,,,,
32,2.9124650955200195,6.451137542724609,9579,,,,
32,2.2501919269561768,5.872837543487549,9599,,,,
32,2.6748013496398926,6.144584655761719,9619,,,,
32,2.589146852493286,6.051285266876221,9639,,,,
32,2.5636026859283447,6.089587211608887,9659,,,,
32,2.9179558753967285,6.557031631469727,9679,,,,
32,2.8386499881744385,6.655905723571777,9699,,,,
32,2.981522560119629,6.6305646896362305,9719,,,,
32,3.104081153869629,6.597420692443848,9739,,,,
32,2.9978389739990234,6.526626110076904,9759,,,,
32,3.582645893096924,7.088305473327637,9779,,,,
32,2.801241636276245,6.711959362030029,9799,,,,
32,2.812732219696045,6.489683628082275,9819,,,,
32,,,9833,18.604001998901367,5.411616325378418,,
33,2.9473090171813965,6.587457180023193,9839,,,,
33,2.5492875576019287,5.991828441619873,9859,,,,
33,2.7838032245635986,6.42030143737793,9879,,,,
33,2.5099892616271973,6.043881416320801,9899,,,,
33,3.366640567779541,6.850948810577393,9919,,,,
33,2.5141139030456543,5.926820278167725,9939,,,,
33,3.3660521507263184,6.988246440887451,9959,,,,
33,2.667346239089966,6.176565170288086,9979,,,,
33,2.8961639404296875,6.438525199890137,9999,,,,
33,3.4134435653686523,7.030137062072754,10019,,,,
33,2.7016289234161377,6.2843146324157715,10039,,,,
33,3.1030666828155518,6.718791961669922,10059,,,,
33,2.7916033267974854,6.435364723205566,10079,,,,
33,2.409374475479126,5.759968280792236,10099,,,,
33,2.8223161697387695,6.465705394744873,10119,,,,
33,,,10131,17.92786979675293,5.113820552825928,,
34,3.0740137100219727,6.549349308013916,10139,,,,
34,2.7423200607299805,6.488837718963623,10159,,,,
34,2.757004737854004,6.429792404174805,10179,,,,
34,2.6174468994140625,6.273486137390137,10199,,,,
34,3.02638840675354,6.420836448669434,10219,,,,
34,3.0318846702575684,6.631148338317871,10239,,,,
34,2.6993298530578613,6.457718849182129,10259,,,,
34,2.622032880783081,6.2709574699401855,10279,,,,
34,2.9833598136901855,6.555727481842041,10299,,,,
34,11.49052619934082,13.289704322814941,10319,,,,
34,2.308323383331299,5.843470573425293,10339,,,,
