train_loss,step,epoch,train_mpjpe_3d,val_loss,val_mpjpe_3d,test_loss,test_mpjpe_3d
4.886473655700684,3019,10,34.53282928466797,,,,
4.970850467681885,3039,10,29.594093322753906,,,,
5.042206287384033,3059,10,31.998231887817383,,,,
4.796634197235107,3079,10,31.69584083557129,,,,
4.74586820602417,3099,10,31.37994956970215,,,,
4.658369064331055,3119,10,26.299304962158203,,,,
4.73785924911499,3139,10,26.540386199951172,,,,
4.724137306213379,3159,10,27.44560432434082,,,,
4.602322101593018,3179,10,28.28784942626953,,,,
4.441884994506836,3199,10,28.03182601928711,,,,
4.298288822174072,3219,10,23.04863929748535,,,,
4.497180938720703,3239,10,26.142656326293945,,,,
5.784605979919434,3259,10,29.888336181640625,,,,
,3277,10,,2.1004273891448975,32.087188720703125,,
4.408518314361572,3279,11,24.66053009033203,,,,
4.570154190063477,3299,11,24.26677894592285,,,,
4.392353057861328,3319,11,25.15315055847168,,,,
4.435027122497559,3339,11,25.39133071899414,,,,
4.488958835601807,3359,11,24.30929183959961,,,,
4.123672008514404,3379,11,21.14841651916504,,,,
4.095591068267822,3399,11,20.499156951904297,,,,
4.206901550292969,3419,11,23.406105041503906,,,,
4.644942283630371,3439,11,26.601030349731445,,,,
4.741662979125977,3459,11,25.577865600585938,,,,
4.386728286743164,3479,11,25.009077072143555,,,,
4.515128135681152,3499,11,22.684011459350586,,,,
4.666843414306641,3519,11,25.335960388183594,,,,
4.504204273223877,3539,11,24.959299087524414,,,,
4.345630645751953,3559,11,22.098594665527344,,,,
,3575,11,,2.136890172958374,25.175687789916992,,
4.40757942199707,3579,12,23.420705795288086,,,,
3.7651822566986084,3599,12,16.80613899230957,,,,
4.128767967224121,3619,12,19.83513641357422,,,,
4.294006824493408,3639,12,22.0293025970459,,,,
4.212035179138184,3659,12,20.51078987121582,,,,
3.7849667072296143,3679,12,16.349618911743164,,,,
3.9928336143493652,3699,12,19.013296127319336,,,,
4.114040374755859,3719,12,18.944561004638672,,,,
3.995689868927002,3739,12,17.616106033325195,,,,
5.3890275955200195,3759,12,24.339073181152344,,,,
4.274226665496826,3779,12,19.365215301513672,,,,
3.805328369140625,3799,12,17.84306526184082,,,,
4.166841983795166,3819,12,19.439495086669922,,,,
3.746392250061035,3839,12,17.189537048339844,,,,
4.242427825927734,3859,12,19.697399139404297,,,,
,3873,12,,2.0819039344787598,22.808095932006836,,
3.581484317779541,3879,13,15.398984909057617,,,,
3.581854820251465,3899,13,14.738511085510254,,,,
4.5955610275268555,3919,13,24.626981735229492,,,,
3.816596031188965,3939,13,15.678977012634277,,,,
3.5470848083496094,3959,13,15.767480850219727,,,,
4.08958625793457,3979,13,18.435806274414062,,,,
3.62496018409729,3999,13,15.680068016052246,,,,
3.5794029235839844,4019,13,14.82185173034668,,,,
3.809213161468506,4039,13,17.934900283813477,,,,
4.106201171875,4059,13,16.03355598449707,,,,
3.8308868408203125,4079,13,17.278833389282227,,,,
4.004239559173584,4099,13,17.248302459716797,,,,
3.518158197402954,4119,13,14.8765230178833,,,,
3.8483805656433105,4139,13,15.355847358703613,,,,
4.134079933166504,4159,13,17.407352447509766,,,,
,4171,13,,2.0005381107330322,20.68577766418457,,
3.559964179992676,4179,14,14.808260917663574,,,,
3.596220016479492,4199,14,16.11833381652832,,,,
3.5927302837371826,4219,14,14.047465324401855,,,,
3.723184108734131,4239,14,13.875247955322266,,,,
3.7531840801239014,4259,14,15.043356895446777,,,,
3.699787139892578,4279,14,15.47773551940918,,,,
3.525876045227051,4299,14,20.562021255493164,,,,
3.907576322555542,4319,14,16.611082077026367,,,,
3.9102225303649902,4339,14,18.144500732421875,,,,
3.4509658813476562,4359,14,13.484231948852539,,,,
3.3700613975524902,4379,14,12.935149192810059,,,,
3.766249895095825,4399,14,15.350593566894531,,,,
3.0700321197509766,4419,14,10.742693901062012,,,,
3.5225815773010254,4439,14,13.79411506652832,,,,
3.7549829483032227,4459,14,15.635359764099121,,,,
,4469,14,,2.2388837337493896,20.149770736694336,,
3.7206430435180664,4479,15,14.96985149383545,,,,
3.1593079566955566,4499,15,12.402524948120117,,,,
3.6683144569396973,4519,15,13.5941801071167,,,,
3.5543904304504395,4539,15,13.222016334533691,,,,
3.475372314453125,4559,15,12.626832962036133,,,,
3.6837081909179688,4579,15,14.429882049560547,,,,
3.13470458984375,4599,15,11.817819595336914,,,,
3.1013481616973877,4619,15,10.655056953430176,,,,
3.144207000732422,4639,15,10.885909080505371,,,,
3.0894038677215576,4659,15,11.598636627197266,,,,
3.570589065551758,4679,15,12.564868927001953,,,,
3.4488298892974854,4699,15,12.735760688781738,,,,
3.6598522663116455,4719,15,15.980697631835938,,,,
3.345550060272217,4739,15,11.924848556518555,,,,
3.3917016983032227,4759,15,11.689192771911621,,,,
,4767,15,,2.341679573059082,19.978166580200195,,
3.0666301250457764,4779,16,10.668754577636719,,,,
3.490506172180176,4799,16,13.311952590942383,,,,
3.8953678607940674,4819,16,13.96642017364502,,,,
3.674757719039917,4839,16,13.427663803100586,,,,
3.4103331565856934,4859,16,12.068894386291504,,,,
3.1660399436950684,4879,16,11.338284492492676,,,,
2.9373204708099365,4899,16,10.249351501464844,,,,
2.8007407188415527,4919,16,9.548604965209961,,,,
3.089348316192627,4939,16,11.245649337768555,,,,
3.1061863899230957,4959,16,10.918980598449707,,,,
3.265455722808838,4979,16,12.76913833618164,,,,
6.181066513061523,4999,16,31.448978424072266,,,,
3.4864635467529297,5019,16,13.475324630737305,,,,
2.9518752098083496,5039,16,10.110638618469238,,,,
3.703270435333252,5059,16,13.349245071411133,,,,
,5065,16,,2.1903510093688965,19.01874351501465,,
3.235628128051758,5079,17,11.000718116760254,,,,
3.347954750061035,5099,17,11.206391334533691,,,,
2.9638679027557373,5119,17,10.020663261413574,,,,
2.781285047531128,5139,17,9.667276382446289,,,,
3.0805370807647705,5159,17,11.886882781982422,,,,
3.1864333152770996,5179,17,11.614031791687012,,,,
2.8779306411743164,5199,17,10.00540542602539,,,,
2.9211151599884033,5219,17,10.62146282196045,,,,
2.9337384700775146,5239,17,9.335264205932617,,,,
2.9788358211517334,5259,17,10.156105995178223,,,,
3.356719970703125,5279,17,12.19196605682373,,,,
2.944390296936035,5299,17,10.03747844696045,,,,
2.9597926139831543,5319,17,9.402739524841309,,,,
3.287130355834961,5339,17,11.00737476348877,,,,
3.274221658706665,5359,17,11.046398162841797,,,,
,5363,17,,2.2913999557495117,18.337343215942383,,
2.7442941665649414,5379,18,9.373504638671875,,,,
2.7338223457336426,5399,18,8.911778450012207,,,,
3.416668653488159,5419,18,13.355790138244629,,,,
3.2476024627685547,5439,18,10.73940372467041,,,,
3.138944387435913,5459,18,10.638755798339844,,,,
2.8763251304626465,5479,18,9.54109001159668,,,,
3.0249500274658203,5499,18,10.490762710571289,,,,
3.188631057739258,5519,18,10.089559555053711,,,,
3.168689012527466,5539,18,11.466704368591309,,,,
2.8900065422058105,5559,18,9.752622604370117,,,,
3.0420401096343994,5579,18,10.514298439025879,,,,
3.1411750316619873,5599,18,10.403486251831055,,,,
3.504964828491211,5619,18,10.28003215789795,,,,
3.060580015182495,5639,18,10.774203300476074,,,,
3.3165390491485596,5659,18,11.43567943572998,,,,
,5661,18,,2.761561632156372,20.044178009033203,,
2.966495990753174,5679,19,9.548136711120605,,,,
3.095588445663452,5699,19,10.603598594665527,,,,
2.786247968673706,5719,19,8.980340957641602,,,,
3.2647006511688232,5739,19,11.804012298583984,,,,
3.1034555435180664,5759,19,10.782966613769531,,,,
3.0356736183166504,5779,19,9.745614051818848,,,,
8.194108009338379,5799,19,16.886383056640625,,,,
2.887263059616089,5819,19,9.811635971069336,,,,
3.3055949211120605,5839,19,16.921314239501953,,,,
3.086057662963867,5859,19,10.134772300720215,,,,
2.5836732387542725,5879,19,8.725179672241211,,,,
2.8568623065948486,5899,19,9.202664375305176,,,,
2.974634885787964,5919,19,9.912764549255371,,,,
2.8418021202087402,5939,19,9.127607345581055,,,,
3.006754159927368,5959,19,8.958111763000488,,,,
,5959,19,,2.376382827758789,18.774633407592773,,
2.8045058250427246,5979,20,9.475944519042969,,,,
3.2892508506774902,5999,20,10.92874813079834,,,,
2.906827449798584,6019,20,9.578569412231445,,,,
2.8350186347961426,6039,20,8.849175453186035,,,,
2.901942253112793,6059,20,9.797991752624512,,,,
2.8531711101531982,6079,20,16.68318748474121,,,,
2.9115002155303955,6099,20,9.994046211242676,,,,
2.9180960655212402,6119,20,9.72415542602539,,,,
2.7094779014587402,6139,20,8.809883117675781,,,,
2.575003147125244,6159,20,8.451427459716797,,,,
3.125284194946289,6179,20,10.116413116455078,,,,
2.564840793609619,6199,20,8.060711860656738,,,,
3.126493453979492,6219,20,10.253073692321777,,,,
2.6064183712005615,6239,20,8.334477424621582,,,,
,6257,20,,2.398522138595581,18.5208740234375,,
2.6983299255371094,6259,21,8.674745559692383,,,,
5.62075138092041,6279,21,14.16008472442627,,,,
2.8031907081604004,6299,21,9.901753425598145,,,,
2.5187127590179443,6319,21,8.081180572509766,,,,
2.6491353511810303,6339,21,8.715868949890137,,,,
2.760921001434326,6359,21,8.958490371704102,,,,
2.614337921142578,6379,21,8.231329917907715,,,,
2.871305465698242,6399,21,9.097668647766113,,,,
2.937070369720459,6419,21,9.515419006347656,,,,
2.733058214187622,6439,21,9.385415077209473,,,,
2.995394229888916,6459,21,9.485268592834473,,,,
2.4751648902893066,6479,21,7.829702854156494,,,,
2.9325478076934814,6499,21,9.865397453308105,,,,
3.2070116996765137,6519,21,17.53243637084961,,,,
2.589510440826416,6539,21,8.671036720275879,,,,
,6555,21,,2.777775526046753,19.03907012939453,,
2.8596229553222656,6559,22,9.451367378234863,,,,
2.743912696838379,6579,22,8.933501243591309,,,,
2.6475539207458496,6599,22,8.217683792114258,,,,
2.839010715484619,6619,22,9.321208000183105,,,,
2.4516055583953857,6639,22,8.442879676818848,,,,
2.5039291381835938,6659,22,8.38750171661377,,,,
2.455522298812866,6679,22,8.310240745544434,,,,
2.6919705867767334,6699,22,9.338373184204102,,,,
2.768386125564575,6719,22,8.615779876708984,,,,
2.559192657470703,6739,22,8.429091453552246,,,,
2.577411651611328,6759,22,8.185189247131348,,,,
3.1442348957061768,6779,22,10.45677375793457,,,,
2.765854597091675,6799,22,8.916950225830078,,,,
2.5943641662597656,6819,22,8.496611595153809,,,,
2.6286416053771973,6839,22,8.530299186706543,,,,
,6853,22,,2.6697490215301514,18.605100631713867,,
2.72749400138855,6859,23,9.250308990478516,,,,
2.7134203910827637,6879,23,9.037383079528809,,,,
3.135817766189575,6899,23,10.059609413146973,,,,
2.7953522205352783,6919,23,9.41104793548584,,,,
2.4350318908691406,6939,23,7.721717834472656,,,,
2.2751646041870117,6959,23,7.6140289306640625,,,,
2.6216158866882324,6979,23,8.463396072387695,,,,
2.669013738632202,6999,23,8.451172828674316,,,,
3.476902961730957,7019,23,24.843360900878906,,,,
2.7073445320129395,7039,23,7.9922099113464355,,,,
2.4966650009155273,7059,23,8.361191749572754,,,,
3.031268358230591,7079,23,8.943183898925781,,,,
2.745429039001465,7099,23,8.749969482421875,,,,
2.804799795150757,7119,23,9.38464069366455,,,,
2.4561262130737305,7139,23,14.557451248168945,,,,
,7151,23,,2.7744669914245605,18.503013610839844,,
2.8072965145111084,7159,24,9.06057071685791,,,,
2.7511210441589355,7179,24,9.167651176452637,,,,
2.2983837127685547,7199,24,6.924071788787842,,,,
2.950648546218872,7219,24,9.414125442504883,,,,
2.6373982429504395,7239,24,8.465733528137207,,,,
2.63482403755188,7259,24,8.522895812988281,,,,
2.444594144821167,7279,24,7.575865268707275,,,,
2.8326220512390137,7299,24,9.618510246276855,,,,
2.7649800777435303,7319,24,8.48136043548584,,,,
2.580181837081909,7339,24,8.353337287902832,,,,
2.308931589126587,7359,24,7.48187780380249,,,,
2.4875497817993164,7379,24,8.196117401123047,,,,
2.382068634033203,7399,24,7.703268527984619,,,,
2.691067695617676,7419,24,8.568774223327637,,,,
2.2709500789642334,7439,24,7.116954326629639,,,,
,7449,24,,2.5264251232147217,17.50455093383789,,
2.3834688663482666,7459,25,7.8148417472839355,,,,
2.336139440536499,7479,25,7.630629539489746,,,,
2.3462891578674316,7499,25,7.92746114730835,,,,
2.97344970703125,7519,25,9.547266006469727,,,,
2.4189233779907227,7539,25,8.239934921264648,,,,
2.4504001140594482,7559,25,8.144923210144043,,,,
2.3232016563415527,7579,25,7.62811279296875,,,,
2.6125526428222656,7599,25,8.283761978149414,,,,
3.7472047805786133,7619,25,15.780555725097656,,,,
6.503668785095215,7639,25,11.3057222366333,,,,
2.333399534225464,7659,25,7.538064002990723,,,,
3.051182270050049,7679,25,9.08533763885498,,,,
2.7277228832244873,7699,25,8.527382850646973,,,,
2.7095556259155273,7719,25,8.549582481384277,,,,
2.8406178951263428,7739,25,8.554170608520508,,,,
,7747,25,,2.6210989952087402,17.830394744873047,,
2.484750509262085,7759,26,7.948074817657471,,,,
2.417616605758667,7779,26,7.717162609100342,,,,
2.6087379455566406,7799,26,8.502573013305664,,,,
2.311004161834717,7819,26,7.53869104385376,,,,
4.14448881149292,7839,26,17.89824104309082,,,,
2.3401663303375244,7859,26,7.774808406829834,,,,
2.5317912101745605,7879,26,8.096632957458496,,,,
2.276277542114258,7899,26,7.468150615692139,,,,
2.4370760917663574,7919,26,7.765469551086426,,,,
2.7511463165283203,7939,26,8.111371040344238,,,,
2.5118045806884766,7959,26,8.120515823364258,,,,
2.6495800018310547,7979,26,8.642531394958496,,,,
2.2641637325286865,7999,26,7.089405059814453,,,,
2.3527631759643555,8019,26,7.6018476486206055,,,,
2.6948907375335693,8039,26,8.397431373596191,,,,
,8045,26,,2.6417300701141357,18.28290367126465,,
2.458393096923828,8059,27,7.813111782073975,,,,
2.3215770721435547,8079,27,7.8191094398498535,,,,
3.3544998168945312,8099,27,10.37663745880127,,,,
2.6824612617492676,8119,27,8.137750625610352,,,,
2.4211885929107666,8139,27,7.945698261260986,,,,
2.1903204917907715,8159,27,6.81666898727417,,,,
5.516658782958984,8179,27,9.201988220214844,,,,
2.1777472496032715,8199,27,6.956018447875977,,,,
2.3273398876190186,8219,27,7.332800388336182,,,,
2.41178560256958,8239,27,13.563278198242188,,,,
2.3817806243896484,8259,27,7.586671352386475,,,,
2.299896717071533,8279,27,7.10929012298584,,,,
2.4417428970336914,8299,27,8.18909740447998,,,,
2.1380913257598877,8319,27,7.151760101318359,,,,
2.4991660118103027,8339,27,8.442885398864746,,,,
,8343,27,,2.810746192932129,17.540678024291992,,
2.3498852252960205,8359,28,7.540548324584961,,,,
2.4613590240478516,8379,28,7.759495735168457,,,,
2.4639892578125,8399,28,7.9448113441467285,,,,
2.537919044494629,8419,28,7.975862503051758,,,,
2.5845541954040527,8439,28,8.173102378845215,,,,
2.336164712905884,8459,28,8.313530921936035,,,,
2.24666166305542,8479,28,7.4965620040893555,,,,
2.296126365661621,8499,28,7.317967414855957,,,,
2.3455770015716553,8519,28,7.394510746002197,,,,
2.302311897277832,8539,28,7.374133110046387,,,,
2.8144774436950684,8559,28,9.758859634399414,,,,
2.0844132900238037,8579,28,7.139740467071533,,,,
2.294694662094116,8599,28,7.758742809295654,,,,
2.2475452423095703,8619,28,7.357839107513428,,,,
2.8275644779205322,8639,28,9.09598445892334,,,,
,8641,28,,2.856436014175415,18.14605712890625,,
2.3940951824188232,8659,29,7.501589298248291,,,,
2.3861865997314453,8679,29,7.060551643371582,,,,
2.492866039276123,8699,29,7.6130828857421875,,,,
8.231841087341309,8719,29,14.427507400512695,,,,
2.189094066619873,8739,29,6.991206169128418,,,,
2.3217644691467285,8759,29,7.743066310882568,,,,
1.9059275388717651,8779,29,6.452386379241943,,,,
2.4130027294158936,8799,29,7.686538219451904,,,,
2.4293267726898193,8819,29,7.531790733337402,,,,
2.3479702472686768,8839,29,7.841076374053955,,,,
2.327230453491211,8859,29,7.29556941986084,,,,
2.633115291595459,8879,29,8.197235107421875,,,,
1.9433345794677734,8899,29,6.447124481201172,,,,
2.4238688945770264,8919,29,7.725511074066162,,,,
2.410435199737549,8939,29,7.5065484046936035,,,,
,8939,29,,2.9003443717956543,18.23822784423828,,
2.251424551010132,8959,30,6.987295627593994,,,,
2.249375820159912,8979,30,7.268677234649658,,,,
2.5002615451812744,8999,30,7.96300745010376,,,,
2.175701141357422,9019,30,6.858371257781982,,,,
2.1511282920837402,9039,30,6.7260661125183105,,,,
2.220573902130127,9059,30,7.181242942810059,,,,
2.3789944648742676,9079,30,7.692472457885742,,,,
2.181530237197876,9099,30,6.957451343536377,,,,
2.253108024597168,9119,30,7.435471534729004,,,,
1.969040870666504,9139,30,6.30312967300415,,,,
1.9592845439910889,9159,30,6.852075099945068,,,,
2.513885021209717,9179,30,8.212971687316895,,,,
2.297607898712158,9199,30,6.9676313400268555,,,,
2.5678930282592773,9219,30,7.702474594116211,,,,
,9237,30,,3.3947010040283203,18.341245651245117,,
2.439241647720337,9239,31,8.509845733642578,,,,
2.396852970123291,9259,31,7.8721604347229,,,,
2.2979726791381836,9279,31,7.37094783782959,,,,
2.2581424713134766,9299,31,7.558124542236328,,,,
2.3888707160949707,9319,31,7.609588146209717,,,,
2.1879281997680664,9339,31,7.0965495109558105,,,,
2.2160773277282715,9359,31,7.229954242706299,,,,
2.6480016708374023,9379,31,7.5679521560668945,,,,
2.2157301902770996,9399,31,7.314370632171631,,,,
2.012296199798584,9419,31,6.58894157409668,,,,
2.110015869140625,9439,31,7.154857158660889,,,,
2.0369858741760254,9459,31,6.577794075012207,,,,
2.5266032218933105,9479,31,7.953579902648926,,,,
2.3742666244506836,9499,31,7.532624244689941,,,,
2.7621092796325684,9519,31,8.281747817993164,,,,
,9535,31,,2.8123185634613037,17.256216049194336,,
2.261226177215576,9539,32,7.936673164367676,,,,
3.49796986579895,9559,32,16.410560607910156,,,,
2.21818208694458,9579,32,7.064397811889648,,,,
2.2678020000457764,9599,32,7.135781764984131,,,,
2.5688564777374268,9619,32,7.984168529510498,,,,
2.307035207748413,9639,32,7.0567779541015625,,,,
2.176535129547119,9659,32,7.248368740081787,,,,
1.95712411403656,9679,32,6.824772834777832,,,,
2.260831832885742,9699,32,7.193690299987793,,,,
2.1676948070526123,9719,32,7.019840717315674,,,,
2.0595321655273438,9739,32,6.529669284820557,,,,
1.99928879737854,9759,32,6.661197185516357,,,,
2.781053304672241,9779,32,8.975363731384277,,,,
2.3475048542022705,9799,32,7.221038818359375,,,,
2.0521435737609863,9819,32,6.711912631988525,,,,
,9833,32,,3.3002469539642334,18.80091667175293,,
2.0546088218688965,9839,33,6.723045349121094,,,,
2.192262887954712,9859,33,7.280424118041992,,,,
2.279287576675415,9879,33,7.661541938781738,,,,
2.2492401599884033,9899,33,6.925920486450195,,,,
2.2858591079711914,9919,33,7.599421977996826,,,,
1.986370325088501,9939,33,6.430490016937256,,,,
2.349794864654541,9959,33,7.6473917961120605,,,,
1.9391834735870361,9979,33,13.099363327026367,,,,
2.0989224910736084,9999,33,7.419516086578369,,,,
2.0325984954833984,10019,33,6.529983043670654,,,,
2.24257755279541,10039,33,7.377435207366943,,,,
2.166334629058838,10059,33,6.715517520904541,,,,
2.3768081665039062,10079,33,7.371071815490723,,,,
2.0190553665161133,10099,33,6.92695951461792,,,,
2.235772132873535,10119,33,6.90761661529541,,,,
,10131,33,,3.103466272354126,17.97092628479004,,
2.0776350498199463,10139,34,6.741695880889893,,,,
2.3398256301879883,10159,34,7.614750862121582,,,,
2.580726385116577,10179,34,8.231828689575195,,,,
2.4125919342041016,10199,34,7.420258045196533,,,,
2.5048813819885254,10219,34,7.739778995513916,,,,
2.1264126300811768,10239,34,7.21768856048584,,,,
2.045947790145874,10259,34,6.501901149749756,,,,
2.221496820449829,10279,34,7.09640645980835,,,,
2.212423086166382,10299,34,7.590576648712158,,,,
