train_loss,step,epoch,train_mpjpe_3d,val_mpjpe_3d,val_loss,test_loss,test_mpjpe_3d
8.339365005493164,2779,6,19.108272552490234,,,,
7.449127674102783,2799,6,12.709529876708984,,,,
7.632017135620117,2819,6,13.762617111206055,,,,
7.561867713928223,2839,6,13.041936874389648,,,,
7.952550888061523,2859,6,14.458748817443848,,,,
7.423787593841553,2879,6,12.188307762145996,,,,
8.11878776550293,2899,6,15.052678108215332,,,,
129.3836212158203,2919,6,23.237686157226562,,,,
7.833568096160889,2939,6,14.830239295959473,,,,
7.593498706817627,2959,6,13.619406700134277,,,,
8.164473533630371,2979,6,17.19927215576172,,,,
7.325165748596191,2999,6,12.898411750793457,,,,
7.493681907653809,3019,6,12.648856163024902,,,,
7.61727237701416,3039,6,13.311612129211426,,,,
7.686245918273926,3059,6,14.933492660522461,,,,
7.581063270568848,3079,6,13.579572677612305,,,,
7.0534515380859375,3099,6,11.009772300720215,,,,
7.779399394989014,3119,6,14.696831703186035,,,,
,3128,6,,23.918865203857422,7.3139729499816895,,
7.495265960693359,3139,7,12.979191780090332,,,,
7.621318817138672,3159,7,13.534903526306152,,,,
7.340186595916748,3179,7,12.399892807006836,,,,
7.916025161743164,3199,7,14.510992050170898,,,,
7.400774955749512,3219,7,12.275184631347656,,,,
7.977880477905273,3239,7,14.736793518066406,,,,
7.625936031341553,3259,7,14.377296447753906,,,,
7.355201721191406,3279,7,11.837496757507324,,,,
7.275154113769531,3299,7,12.528158187866211,,,,
7.387412071228027,3319,7,13.370224952697754,,,,
7.252216339111328,3339,7,13.606643676757812,,,,
7.218667984008789,3359,7,12.461050033569336,,,,
7.107183933258057,3379,7,11.590725898742676,,,,
7.187017917633057,3399,7,11.635148048400879,,,,
7.190766334533691,3419,7,11.107015609741211,,,,
7.3109130859375,3439,7,12.8226957321167,,,,
8.687057495117188,3459,7,12.003814697265625,,,,
6.745316982269287,3479,7,9.774468421936035,,,,
7.499153137207031,3499,7,12.496129989624023,,,,
7.136242866516113,3519,7,11.387076377868652,,,,
7.6503190994262695,3539,7,13.253469467163086,,,,
7.438937187194824,3559,7,12.516658782958984,,,,
,3575,7,,22.530149459838867,7.801610946655273,,
6.796298503875732,3579,8,9.302864074707031,,,,
6.897027969360352,3599,8,9.911967277526855,,,,
7.7496137619018555,3619,8,14.326638221740723,,,,
6.956961631774902,3639,8,10.527873992919922,,,,
7.290732383728027,3659,8,11.825775146484375,,,,
7.225044250488281,3679,8,12.40957260131836,,,,
7.140256881713867,3699,8,10.556008338928223,,,,
7.059842109680176,3719,8,10.023612022399902,,,,
6.851485252380371,3739,8,10.10073471069336,,,,
7.170087814331055,3759,8,11.623891830444336,,,,
6.816197395324707,3779,8,9.4303617477417,,,,
7.266534805297852,3799,8,11.009690284729004,,,,
6.843746185302734,3819,8,10.14614486694336,,,,
7.324769973754883,3839,8,11.82821273803711,,,,
6.773371696472168,3859,8,10.045387268066406,,,,
6.739421844482422,3879,8,9.367587089538574,,,,
6.770596504211426,3899,8,9.627545356750488,,,,
6.98258113861084,3919,8,10.526063919067383,,,,
8.194786071777344,3939,8,13.268056869506836,,,,
6.99806547164917,3959,8,10.644124984741211,,,,
6.39345645904541,3979,8,8.397093772888184,,,,
6.897627353668213,3999,8,10.046577453613281,,,,
6.883689880371094,4019,8,9.848402976989746,,,,
,4022,8,,22.126619338989258,7.922422885894775,,
6.818629264831543,4039,9,9.909282684326172,,,,
6.6347150802612305,4059,9,9.199919700622559,,,,
6.7476806640625,4079,9,9.54203987121582,,,,
540.5941772460938,4099,9,27.00640869140625,,,,
6.678955078125,4119,9,9.4104585647583,,,,
6.666353225708008,4139,9,9.451226234436035,,,,
34.76381301879883,4159,9,21.599308013916016,,,,
6.688441276550293,4179,9,9.432973861694336,,,,
7.077152729034424,4199,9,10.242831230163574,,,,
6.6490349769592285,4219,9,9.049678802490234,,,,
6.61981201171875,4239,9,9.289497375488281,,,,
6.779120445251465,4259,9,9.931056022644043,,,,
7.1710052490234375,4279,9,10.418148040771484,,,,
6.894819736480713,4299,9,10.201663970947266,,,,
6.92120361328125,4319,9,10.97632122039795,,,,
6.6519317626953125,4339,9,9.166104316711426,,,,
6.854639053344727,4359,9,10.06558895111084,,,,
6.676399230957031,4379,9,9.284261703491211,,,,
6.633313179016113,4399,9,9.339768409729004,,,,
6.7586846351623535,4419,9,9.644277572631836,,,,
6.541895866394043,4439,9,9.132678031921387,,,,
6.741693496704102,4459,9,9.663259506225586,,,,
,4469,9,,20.312511444091797,8.615283012390137,,
6.856208801269531,4479,10,10.736696243286133,,,,
6.421169281005859,4499,10,8.880971908569336,,,,
6.437451362609863,4519,10,8.139634132385254,,,,
7.037817001342773,4539,10,10.733304977416992,,,,
6.721560955047607,4559,10,8.906668663024902,,,,
6.956456184387207,4579,10,10.584310531616211,,,,
24.272192001342773,4599,10,21.998666763305664,,,,
6.680769920349121,4619,10,9.448524475097656,,,,
6.446138381958008,4639,10,8.502043724060059,,,,
6.73616886138916,4659,10,9.670415878295898,,,,
9.912284851074219,4679,10,10.577570915222168,,,,
6.575665473937988,4699,10,8.961857795715332,,,,
6.2788238525390625,4719,10,8.112896919250488,,,,
6.819599151611328,4739,10,9.114548683166504,,,,
6.431764125823975,4759,10,8.560302734375,,,,
6.694019317626953,4779,10,8.839630126953125,,,,
6.397880554199219,4799,10,7.806594371795654,,,,
6.485762119293213,4819,10,8.683959007263184,,,,
6.829061508178711,4839,10,10.247518539428711,,,,
7.302142143249512,4859,10,10.917339324951172,,,,
6.819355010986328,4879,10,9.791692733764648,,,,
6.585230827331543,4899,10,8.858405113220215,,,,
,4916,10,,21.761323928833008,11.378613471984863,,
6.409379959106445,4919,11,8.712921142578125,,,,
7.13870906829834,4939,11,10.83609390258789,,,,
6.53286075592041,4959,11,9.252951622009277,,,,
6.280938148498535,4979,11,8.308121681213379,,,,
7.340466499328613,4999,11,11.271485328674316,,,,
6.214151382446289,5019,11,8.276134490966797,,,,
6.290240287780762,5039,11,7.750909805297852,,,,
6.723349571228027,5059,11,9.589030265808105,,,,
6.311768531799316,5079,11,8.54124641418457,,,,
7.39601993560791,5099,11,10.368645668029785,,,,
6.824589252471924,5119,11,9.59859848022461,,,,
6.737421989440918,5139,11,10.120804786682129,,,,
7.090910911560059,5159,11,10.907391548156738,,,,
6.635934829711914,5179,11,8.659358978271484,,,,
6.319616794586182,5199,11,8.31876277923584,,,,
6.323654651641846,5219,11,8.041772842407227,,,,
5.970191955566406,5239,11,7.152010440826416,,,,
6.414312362670898,5259,11,8.617879867553711,,,,
7.205427169799805,5279,11,9.63210391998291,,,,
6.632347106933594,5299,11,9.432455062866211,,,,
6.055512428283691,5319,11,7.494786739349365,,,,
6.488920211791992,5339,11,8.967390060424805,,,,
6.611101150512695,5359,11,9.063411712646484,,,,
,5363,11,,20.153635025024414,10.063151359558105,,
7.020927429199219,5379,12,9.795547485351562,,,,
6.040455341339111,5399,12,7.418623447418213,,,,
6.402365684509277,5419,12,8.250046730041504,,,,
6.614699363708496,5439,12,8.833359718322754,,,,
6.890563488006592,5459,12,9.129444122314453,,,,
6.417985916137695,5479,12,8.251017570495605,,,,
6.4135565757751465,5499,12,8.213140487670898,,,,
6.6876726150512695,5519,12,9.664070129394531,,,,
6.503410339355469,5539,12,8.49612045288086,,,,
6.454575538635254,5559,12,8.811885833740234,,,,
7.033621788024902,5579,12,9.849287033081055,,,,
6.425724506378174,5599,12,8.575593948364258,,,,
6.685097694396973,5619,12,9.133733749389648,,,,
6.751615524291992,5639,12,9.114218711853027,,,,
6.210116863250732,5659,12,7.680631637573242,,,,
6.379289150238037,5679,12,7.604504108428955,,,,
6.517343521118164,5699,12,8.478029251098633,,,,
6.279867172241211,5719,12,8.354774475097656,,,,
6.376206874847412,5739,12,8.593191146850586,,,,
10.686616897583008,5759,12,20.330209732055664,,,,
6.517271041870117,5779,12,9.393370628356934,,,,
5.934092998504639,5799,12,7.279036998748779,,,,
,5810,12,,20.33731460571289,12.866724014282227,,
6.424907684326172,5819,13,8.192842483520508,,,,
428.3815002441406,5839,13,21.752944946289062,,,,
6.206831932067871,5859,13,7.621337890625,,,,
6.52199649810791,5879,13,8.74075698852539,,,,
6.698843002319336,5899,13,8.937211036682129,,,,
6.118466377258301,5919,13,7.780936241149902,,,,
6.218615531921387,5939,13,8.177209854125977,,,,
6.073196887969971,5959,13,7.677696228027344,,,,
6.199095726013184,5979,13,7.7736382484436035,,,,
11.170949935913086,5999,13,8.46049976348877,,,,
7.458770751953125,6019,13,9.00676155090332,,,,
6.581243515014648,6039,13,8.992300033569336,,,,
6.293813705444336,6059,13,8.5244779586792,,,,
6.946239948272705,6079,13,8.825124740600586,,,,
6.574013710021973,6099,13,8.755205154418945,,,,
6.747809410095215,6119,13,9.08784008026123,,,,
6.007152557373047,6139,13,7.482568740844727,,,,
6.605518341064453,6159,13,9.078798294067383,,,,
6.431387901306152,6179,13,8.440764427185059,,,,
5.66316556930542,6199,13,6.180928707122803,,,,
5.760124206542969,6219,13,6.271442413330078,,,,
6.298762798309326,6239,13,8.4153470993042,,,,
,6257,13,,20.56230354309082,11.596354484558105,,
6.359219551086426,6259,14,8.573402404785156,,,,
6.237486839294434,6279,14,7.469551086425781,,,,
6.48984432220459,6299,14,8.544732093811035,,,,
6.06180477142334,6319,14,7.357987403869629,,,,
6.662877082824707,6339,14,8.38036823272705,,,,
6.098110198974609,6359,14,6.864616870880127,,,,
6.531674385070801,6379,14,8.57353401184082,,,,
6.327127456665039,6399,14,7.877756118774414,,,,
7.917372703552246,6419,14,19.15159797668457,,,,
6.4378156661987305,6439,14,8.632872581481934,,,,
6.146750450134277,6459,14,7.634228229522705,,,,
6.164052486419678,6479,14,7.635595321655273,,,,
6.049224853515625,6499,14,7.519898891448975,,,,
5.729957580566406,6519,14,6.172269821166992,,,,
6.274606227874756,6539,14,7.754683971405029,,,,
5.94546365737915,6559,14,7.174819469451904,,,,
5.923892974853516,6579,14,7.060878276824951,,,,
6.706052303314209,6599,14,8.773713111877441,,,,
6.208226680755615,6619,14,7.865753173828125,,,,
6.231897354125977,6639,14,7.439736843109131,,,,
7.039856910705566,6659,14,9.080928802490234,,,,
6.060839653015137,6679,14,7.143009662628174,,,,
5.620146751403809,6699,14,6.02914571762085,,,,
,6704,14,,20.93476676940918,13.252104759216309,,
6.166342735290527,6719,15,7.660365104675293,,,,
6.272700309753418,6739,15,7.725976943969727,,,,
6.430478096008301,6759,15,8.299967765808105,,,,
6.401975631713867,6779,15,7.834156036376953,,,,
5.949091911315918,6799,15,6.972926616668701,,,,
6.064650058746338,6819,15,7.565420150756836,,,,
6.653363227844238,6839,15,7.755448341369629,,,,
6.301543235778809,6859,15,8.078476905822754,,,,
5.974056243896484,6879,15,6.991780757904053,,,,
6.276217460632324,6899,15,8.038673400878906,,,,
6.461085319519043,6919,15,8.91209602355957,,,,
6.335976600646973,6939,15,8.04000473022461,,,,
6.335055351257324,6959,15,8.0857572555542,,,,
6.0399675369262695,6979,15,7.588071823120117,,,,
6.316094875335693,6999,15,7.518918037414551,,,,
5.945135116577148,7019,15,7.122190475463867,,,,
5.980594635009766,7039,15,7.2884087562561035,,,,
5.920123100280762,7059,15,7.025304794311523,,,,
6.6690216064453125,7079,15,8.469674110412598,,,,
6.445491790771484,7099,15,7.963005542755127,,,,
6.561037063598633,7119,15,8.958958625793457,,,,
6.274580955505371,7139,15,7.574511528015137,,,,
,7151,15,,19.882373809814453,14.046904563903809,,
6.0509161949157715,7159,16,7.385543346405029,,,,
5.566317558288574,7179,16,6.019582271575928,,,,
5.830085754394531,7199,16,6.478158473968506,,,,
5.70396614074707,7219,16,6.695334434509277,,,,
5.865217208862305,7239,16,7.115904331207275,,,,
6.24552059173584,7259,16,7.913436412811279,,,,
7.299389839172363,7279,16,8.052298545837402,,,,
6.383693695068359,7299,16,8.497771263122559,,,,
6.100046157836914,7319,16,7.294641494750977,,,,
6.135237216949463,7339,16,7.635903835296631,,,,
6.236506938934326,7359,16,8.220121383666992,,,,
5.9975905418396,7379,16,6.9735260009765625,,,,
5.609275817871094,7399,16,6.063868999481201,,,,
6.36829948425293,7419,16,8.589788436889648,,,,
6.180354118347168,7439,16,7.817905426025391,,,,
5.947871685028076,7459,16,6.581434726715088,,,,
5.7640156745910645,7479,16,6.1701741218566895,,,,
6.589837074279785,7499,16,9.957117080688477,,,,
5.652398586273193,7519,16,6.360555648803711,,,,
6.201076507568359,7539,16,7.4341840744018555,,,,
6.319913387298584,7559,16,8.1654691696167,,,,
6.3969550132751465,7579,16,8.180205345153809,,,,
,7598,16,,20.065582275390625,15.447775840759277,,
6.3903679847717285,7599,17,9.018793106079102,,,,
5.578550815582275,7619,17,6.034628868103027,,,,
5.464578628540039,7639,17,5.681909084320068,,,,
5.7914252281188965,7659,17,6.3171916007995605,,,,
6.211879253387451,7679,17,7.733395099639893,,,,
6.177498817443848,7699,17,7.434170246124268,,,,
6.082583427429199,7719,17,7.229139804840088,,,,
6.135366439819336,7739,17,7.274208068847656,,,,
6.384350299835205,7759,17,8.109719276428223,,,,
6.21345329284668,7779,17,8.619477272033691,,,,
6.001301288604736,7799,17,7.068717956542969,,,,
5.571905136108398,7819,17,6.237771511077881,,,,
5.552944183349609,7839,17,6.187788009643555,,,,
5.610141277313232,7859,17,6.1965484619140625,,,,
6.212514877319336,7879,17,7.6018853187561035,,,,
6.4712371826171875,7899,17,7.976630210876465,,,,
6.12435245513916,7919,17,7.439733028411865,,,,
6.226770401000977,7939,17,7.912332057952881,,,,
5.852746963500977,7959,17,7.087701320648193,,,,
6.374106407165527,7979,17,8.025954246520996,,,,
5.773767471313477,7999,17,6.7985100746154785,,,,
5.884477615356445,8019,17,6.687446117401123,,,,
5.983971118927002,8039,17,6.944699287414551,,,,
,8045,17,,19.557554244995117,11.238308906555176,,
5.8868608474731445,8059,18,6.930966377258301,,,,
6.151364326477051,8079,18,7.89548921585083,,,,
6.124339580535889,8099,18,7.551329135894775,,,,
6.252193450927734,8119,18,7.514316558837891,,,,
5.9407501220703125,8139,18,7.38227653503418,,,,
5.690223217010498,8159,18,6.4280548095703125,,,,
5.948575019836426,8179,18,7.03174352645874,,,,
5.981501579284668,8199,18,7.070843696594238,,,,
5.83162784576416,8219,18,6.7860517501831055,,,,
6.025146961212158,8239,18,7.0988450050354,,,,
5.64346981048584,8259,18,6.5906243324279785,,,,
6.050716876983643,8279,18,7.645111083984375,,,,
6.009654998779297,8299,18,6.951084613800049,,,,
5.584722995758057,8319,18,6.0226945877075195,,,,
6.201562881469727,8339,18,8.133955955505371,,,,
5.781461715698242,8359,18,6.633635997772217,,,,
6.129568099975586,8379,18,7.21304178237915,,,,
9.70125961303711,8399,18,7.547242641448975,,,,
6.072876930236816,8419,18,7.440229415893555,,,,
5.868167877197266,8439,18,6.5389509201049805,,,,
5.876185894012451,8459,18,6.759576797485352,,,,
6.923243522644043,8479,18,8.332932472229004,,,,
,8492,18,,21.050352096557617,12.117619514465332,,
5.711930274963379,8499,19,6.4429707527160645,,,,
5.745428085327148,8519,19,6.530261993408203,,,,
5.460273265838623,8539,19,5.9131999015808105,,,,
5.759515762329102,8559,19,6.619969844818115,,,,
5.930534362792969,8579,19,7.2929792404174805,,,,
5.966101169586182,8599,19,7.173473834991455,,,,
5.938014507293701,8619,19,7.099227428436279,,,,
6.133626461029053,8639,19,7.195013999938965,,,,
5.932723522186279,8659,19,6.75015115737915,,,,
5.639131546020508,8679,19,6.062864303588867,,,,
5.8407158851623535,8699,19,6.650807857513428,,,,
6.5748162269592285,8719,19,7.101223945617676,,,,
5.653337001800537,8739,19,6.6888298988342285,,,,
5.863868713378906,8759,19,6.815215587615967,,,,
5.6512041091918945,8779,19,6.331090927124023,,,,
6.170334339141846,8799,19,7.507266044616699,,,,
6.537357330322266,8819,19,7.856016635894775,,,,
5.684282302856445,8839,19,6.400105953216553,,,,
6.194422721862793,8859,19,6.758396625518799,,,,
127.99943542480469,8879,19,14.427423477172852,,,,
5.935905456542969,8899,19,7.3036980628967285,,,,
5.9387102127075195,8919,19,7.210591793060303,,,,
5.565160274505615,8939,19,6.394467830657959,,,,
,8939,19,,19.688886642456055,13.272040367126465,,
6.047297954559326,8959,20,7.6236419677734375,,,,
5.930431365966797,8979,20,6.589894771575928,,,,
5.832153797149658,8999,20,6.7873854637146,,,,
5.715454578399658,9019,20,6.898825645446777,,,,
5.717228889465332,9039,20,6.576559066772461,,,,
5.807666778564453,9059,20,6.5962748527526855,,,,
5.507744789123535,9079,20,5.9305830001831055,,,,
5.464359283447266,9099,20,6.12223482131958,,,,
5.4348015785217285,9119,20,5.771487236022949,,,,
5.579197883605957,9139,20,6.230560302734375,,,,
6.4660964012146,9159,20,8.689714431762695,,,,
5.288107872009277,9179,20,5.245208263397217,,,,
5.55457878112793,9199,20,6.058282852172852,,,,
5.651686668395996,9219,20,6.160842418670654,,,,
5.66914701461792,9239,20,6.168025016784668,,,,
5.6201653480529785,9259,20,6.047848224639893,,,,
5.57476282119751,9279,20,5.99442720413208,,,,
5.771791458129883,9299,20,6.766778945922852,,,,
5.657270431518555,9319,20,6.557485103607178,,,,
5.664471626281738,9339,20,6.473679542541504,,,,
5.885037422180176,9359,20,6.884787559509277,,,,
5.512002468109131,9379,20,6.017901420593262,,,,
,9386,20,,19.758310317993164,12.897072792053223,,
5.431636810302734,9399,21,6.083859443664551,,,,
6.1703386306762695,9419,21,8.228219985961914,,,,
5.519843101501465,9439,21,6.234592914581299,,,,
5.855068206787109,9459,21,6.534204483032227,,,,
6.010235786437988,9479,21,6.928831577301025,,,,
5.673435211181641,9499,21,6.635800361633301,,,,
5.644236087799072,9519,21,6.3763957023620605,,,,
6.594112396240234,9539,21,7.452400207519531,,,,
6.015468120574951,9559,21,6.730128288269043,,,,
5.400629997253418,9579,21,5.668180465698242,,,,
5.720324516296387,9599,21,6.537132740020752,,,,
5.534208297729492,9619,21,6.365273952484131,,,,
5.991227626800537,9639,21,7.545487880706787,,,,
5.437570095062256,9659,21,5.993672847747803,,,,
5.640239715576172,9679,21,6.580708026885986,,,,
5.394113540649414,9699,21,5.453907012939453,,,,
5.393765449523926,9719,21,5.911597728729248,,,,
5.631603717803955,9739,21,6.373990058898926,,,,
5.719791412353516,9759,21,6.513871669769287,,,,
5.903386116027832,9779,21,7.145511627197266,,,,
6.05758810043335,9799,21,7.245277404785156,,,,
5.834697723388672,9819,21,6.564724445343018,,,,
,9833,21,,19.41749382019043,15.152530670166016,,
5.551512718200684,9839,22,5.981908321380615,,,,
5.869106769561768,9859,22,6.872951030731201,,,,
5.253766059875488,9879,22,5.369115352630615,,,,
6.623255252838135,9899,22,7.548031806945801,,,,
6.039302825927734,9919,22,7.51947021484375,,,,
5.954487323760986,9939,22,6.994584083557129,,,,
5.727855682373047,9959,22,6.705772876739502,,,,
5.814914703369141,9979,22,6.787647724151611,,,,
6.001693248748779,9999,22,7.240645885467529,,,,
5.832286357879639,10019,22,7.013033866882324,,,,
5.965496063232422,10039,22,7.325588703155518,,,,
5.820446491241455,10059,22,6.609949111938477,,,,
5.538980960845947,10079,22,6.017460346221924,,,,
5.3635759353637695,10099,22,5.51953125,,,,
5.332324981689453,10119,22,5.524535655975342,,,,
5.467154502868652,10139,22,6.16265869140625,,,,
5.701321601867676,10159,22,6.82867431640625,,,,
5.482470989227295,10179,22,5.878901958465576,,,,
5.515329837799072,10199,22,6.296443462371826,,,,
5.6452789306640625,10219,22,6.692373275756836,,,,
5.723775863647461,10239,22,6.6213788986206055,,,,
5.854765892028809,10259,22,6.804994106292725,,,,
5.848267555236816,10279,22,6.867744445800781,,,,
,10280,22,,20.029621124267578,15.718676567077637,,
5.4497528076171875,10299,23,5.71755838394165,,,,
5.35914421081543,10319,23,5.75762414932251,,,,
5.140029430389404,10339,23,5.375856876373291,,,,
6.202905654907227,10359,23,7.7086968421936035,,,,
5.641384124755859,10379,23,6.227472305297852,,,,
5.839630126953125,10399,23,6.906980991363525,,,,
5.6043596267700195,10419,23,6.414434432983398,,,,
5.598631858825684,10439,23,6.160985946655273,,,,
5.482182025909424,10459,23,6.033996105194092,,,,
5.428687572479248,10479,23,5.778130531311035,,,,
5.987970352172852,10499,23,6.812360763549805,,,,
5.583643436431885,10519,23,5.850991725921631,,,,
5.6991729736328125,10539,23,6.6428704261779785,,,,
30.746593475341797,10559,23,8.9884614944458,,,,
5.7178497314453125,10579,23,6.30610466003418,,,,
5.966896057128906,10599,23,7.093532085418701,,,,
5.516049861907959,10619,23,5.927452564239502,,,,
5.741436958312988,10639,23,6.251486778259277,,,,
5.989567756652832,10659,23,7.242904186248779,,,,
